rows_used,lr_mae,lr_rmse,rf_mae,rf_rmse,name,engine
1239,0.575491203180155,0.8874454791864095,0.7043377016129024,0.9624922030564995,CF,pandas
830,0.40905947315933167,0.7316981191868066,1.95912831325298,1.8194006086546153,CFG,pandas
1239,0.33611001840451044,0.6826135068904013,0.7336932459677491,1.040912326260544,CHD,pandas
1239,0.1128948359915085,0.38376139519453073,0.219285282258064,0.512396530167511,CHK,pandas
1239,0.6677729558683189,0.9667792166216804,3.999549294354836,2.5984761291163663,CHRW,pandas
1239,3.871621380002273,2.3469318744923915,23.761920766129112,5.702007074185856,CHTR,pandas
1239,1.4940775956604142,1.4792971213697195,19.55120504032238,5.12948419137526,CI,pandas
1239,0.5543675777908115,0.8806139579977976,0.6939955645161318,0.9691648154370717,CINF,pandas
1239,0.47767425037066197,0.8479866477997826,0.706984879032253,1.0048531416913211,CL,pandas
1239,1.0058996386121406,1.196770974631893,2.3402639112902968,1.938838483891826,CLX,pandas
1239,0.7667617171854358,1.0203433640169415,8.370587903225635,3.3741903444256836,CMA,pandas
1239,0.3856590843387161,0.7209007763163054,1.630995463709664,1.471572432256364,CMCSA,pandas
1239,0.9454558665943222,1.1567694759877287,11.470916532258203,4.037998975724552,CME,pandas
1239,4.940280294919818,2.6827825469236974,15.445773145161304,4.594463168852069,CMG,pandas
1239,1.370785981290841,1.3938943632729246,8.467359072580654,3.4636179039767114,CMI,pandas
1239,0.2768653165406801,0.5913685123787747,1.5651651209677038,1.4226181717938742,CMS,pandas
1239,1.116640764230897,1.2427848368279344,10.86215927419354,3.868540443643603,CNC,pandas
1239,0.18823189775595922,0.4890957190501555,1.9083058467741878,1.4507284471461386,CNP,pandas
1239,0.8490512602262805,1.0768166121178406,3.78905423387094,2.552418754451196,COF,pandas
1239,0.3163246477697846,0.6516488717647138,0.3684673387096762,0.7012600469001901,COG,pandas
1239,0.991176239575737,1.4599249054506136,20.885115524193484,5.089707003980472,COL,pandas
1239,2.147011157395104,1.7984378319395362,38.79526552419342,6.570248640081109,COO,pandas
1239,0.5866646993698355,0.9601427882209659,0.6808348790322568,0.9979670854517336,COP,pandas
1239,1.4678567458414196,1.501887603323828,5.9188140120969095,3.0674162011082933,COST,pandas
1153,0.2343211077400748,0.5977725089864059,0.29976645021645026,0.6570643549845794,COTY,pandas
1239,0.5115848595815181,0.8876192638379886,0.6520792338709637,0.9647758157022469,CPB,pandas
1239,0.7252609159902988,0.9946040066200816,11.493200201612952,3.8119870176896677,CRM,pandas
1239,0.2539459807740519,0.6257013454668628,2.937149798387091,2.0418016508404446,CSCO,pandas
541,0.3405226465564773,0.681737845750368,0.3434064220183515,0.6939592557257924,CSRA,pandas
1239,0.5915584784194972,0.8983255062681471,4.3932272177419724,2.2981132628690104,CSX,pandas
1239,1.0238223424381117,1.2555969855325635,17.998934274193637,4.8111206677419425,CTAS,pandas
1239,0.3165018808165886,0.6654517292606097,3.1342409274193646,2.0821346826729834,CTL,pandas
1239,0.47289387569756935,0.8025911676195043,2.871136794354836,1.9797170848025503,CTSH,pandas
1239,0.6964850610876792,1.0178669882475067,1.0837425403225702,1.4369335308543165,CTXS,pandas
1239,0.7661259689637494,1.0713711140982665,0.8297506048387048,1.0808101883371188,CVS,pandas
1239,0.8510871111032536,1.1200470439891361,1.0265489717741854,1.1977130762212624,CVX,pandas
1239,1.5346138097479047,1.4492901336275494,2.9895852822580373,2.208203247698926,CXO,pandas
1239,0.4836672792477176,0.810184764859276,1.5626014112903734,1.5247078664383593,D,pandas
1239,0.5728977572721842,0.889020463302051,1.6841788306451675,1.6095517883894028,DAL,pandas
1239,1.1224611933320647,1.2803214530929896,18.911077016129,5.070496286909213,DE,pandas
1239,0.5868429942441817,0.8907162119444741,1.5044812500000224,1.5672854359588144,DFS,pandas
1239,0.8436386646275781,1.0693027603212986,1.2817455645161404,1.4527472825692607,DG,pandas
1239,0.6420239850135299,1.0067607260519829,8.84922479838712,3.2451260258118175,DGX,pandas
